plotid,sampleid,sample_internal_id,lon,lat,email,flagged,collection_time,analysis_duration,imagery_title,imagery_attributions,imagery_used,sample_geom,confidence,confidence_comment,pl_source,Classification,Commentaire
827,13223,744196177,166.70518632401775,-22.321627994325866,adrien.bertaud@oeil.nc,false,2024-04-24 01:02,174.5 secs,Pléiade_2021_TC,,,POINT(166.70518632401775 -22.321627994325866),,,,Non Forêt,Commentaire
827,13224,744196178,166.70518632401775,-22.321358500000002,adrien.bertaud@oeil.nc,false,2024-04-24 01:02,174.5 secs,Pléiade_2021_TC,,,POINT(166.70518632401775 -22.321358500000002),,,,Non Forêt,Commentaire
827,13225,744196179,166.70518632401775,-22.32108900515371,adrien.bertaud@oeil.nc,false,2024-04-24 01:02,174.5 secs,Pléiade_2021_TC,,,POINT(166.70518632401775 -22.32108900515371),,,,Non Forêt,Commentaire
828,13233,744196180,166.9063936772817,-22.321005494325874,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.321005494325874),,,,Non Forêt,Commentaire
828,13234,744196181,166.9063936772817,-22.320735999999997,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.320735999999997),,,,Forêt,Commentaire
828,13235,744196182,166.9063936772817,-22.320466505153703,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.320466505153703),,,,Non Forêt,Commentaire
828,13236,744196183,166.906685,-22.321005494325874,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.321005494325874),,,,Forêt,Commentaire
828,13237,744196184,166.906685,-22.320735999999997,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.320735999999997),,,,Non Forêt,Commentaire
828,13238,744196185,166.906685,-22.320466505153703,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.320466505153703),,,,Non Forêt,Commentaire
828,13239,744196186,166.90697632271826,-22.321005494325874,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.321005494325874),,,,Non Forêt,Commentaire
828,13240,744196187,166.90697632271826,-22.320735999999997,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.320735999999997),,,,Non Forêt,Commentaire
828,13241,744196188,166.90697632271826,-22.320466505153703,stagiaire@oeil.nc,false,2024-04-10 00:34,-610.5 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.320466505153703),,,,Non Forêt,Commentaire
828,13233,744196180,166.9063936772817,-22.321005494325874,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.321005494325874),,,,Non Forêt,Commentaire
828,13234,744196181,166.9063936772817,-22.320735999999997,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.320735999999997),,,,Forêt,Commentaire
828,13235,744196182,166.9063936772817,-22.320466505153703,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.9063936772817 -22.320466505153703),,,,Forêt,Commentaire
828,13236,744196183,166.906685,-22.321005494325874,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.321005494325874),,,,Forêt,Commentaire
828,13237,744196184,166.906685,-22.320735999999997,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.320735999999997),,,,Non Forêt,Commentaire
828,13238,744196185,166.906685,-22.320466505153703,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.906685 -22.320466505153703),,,,Non Forêt,Commentaire
828,13239,744196186,166.90697632271826,-22.321005494325874,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.321005494325874),,,,Non Forêt,Commentaire
828,13240,744196187,166.90697632271826,-22.320735999999997,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.320735999999997),,,,Non Forêt,Commentaire
828,13241,744196188,166.90697632271826,-22.320466505153703,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,185.3 secs,Pléiade_2021_TC,,,POINT(166.90697632271826 -22.320466505153703),,,,Non Forêt,Commentaire
829,13249,744196189,166.98833565953979,-22.329502694325782,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.329502694325782),,,,Forêt,Commentaire
829,13250,744196190,166.98833565953979,-22.329233200000004,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.329233200000004),,,,Forêt,Commentaire
829,13251,744196191,166.98833565953979,-22.328963705153626,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.328963705153626),,,,Forêt,Commentaire
829,13252,744196192,166.988627,-22.329502694325782,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.329502694325782),,,,Forêt,Commentaire
829,13253,744196193,166.988627,-22.329233200000004,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.329233200000004),,,,Non Forêt,Commentaire
829,13254,744196194,166.988627,-22.328963705153626,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.328963705153626),,,,Non Forêt,Commentaire
829,13255,744196195,166.98891834046026,-22.329502694325782,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.329502694325782),,,,Forêt,Commentaire
829,13256,744196196,166.98891834046026,-22.329233200000004,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.329233200000004),,,,Non Forêt,Commentaire
829,13257,744196197,166.98891834046026,-22.328963705153626,stagiaire@oeil.nc,false,2024-04-10 00:35,-570.4 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.328963705153626),,,,Forêt,Commentaire
829,13249,744196189,166.98833565953979,-22.329502694325782,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.329502694325782),,,,Forêt,Commentaire
829,13250,744196190,166.98833565953979,-22.329233200000004,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.329233200000004),,,,Forêt,Commentaire
829,13251,744196191,166.98833565953979,-22.328963705153626,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98833565953979 -22.328963705153626),,,,Forêt,Commentaire
829,13252,744196192,166.988627,-22.329502694325782,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.329502694325782),,,,Forêt,Commentaire
829,13253,744196193,166.988627,-22.329233200000004,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.329233200000004),,,,Forêt,Commentaire
829,13254,744196194,166.988627,-22.328963705153626,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.988627 -22.328963705153626),,,,Forêt,Commentaire
829,13255,744196195,166.98891834046026,-22.329502694325782,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.329502694325782),,,,Forêt,Commentaire
829,13256,744196196,166.98891834046026,-22.329233200000004,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.329233200000004),,,,Forêt,Commentaire
829,13257,744196197,166.98891834046026,-22.328963705153626,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,169.6 secs,Pléiade_2021_TC,,,POINT(166.98891834046026 -22.328963705153626),,,,Forêt,Commentaire
830,13265,744196198,166.7517046396838,-22.339007494325656,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.339007494325656),,,,Forêt,Commentaire
830,13266,744196199,166.7517046396838,-22.338738000000006,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.338738000000006),,,,Non Forêt,Commentaire
830,13267,744196200,166.7517046396838,-22.338468505153486,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.338468505153486),,,,Non Forêt,Commentaire
830,13268,744196201,166.751996,-22.339007494325656,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.339007494325656),,,,Forêt,Commentaire
830,13269,744196202,166.751996,-22.338738000000006,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.338738000000006),,,,Non Forêt,Commentaire
830,13270,744196203,166.751996,-22.338468505153486,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.338468505153486),,,,Non Forêt,Commentaire
830,13271,744196204,166.75228736031616,-22.339007494325656,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.339007494325656),,,,Forêt,Commentaire
830,13272,744196205,166.75228736031616,-22.338738000000006,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.338738000000006),,,,Forêt,Commentaire
830,13273,744196206,166.75228736031616,-22.338468505153486,stagiaire@oeil.nc,false,2024-04-10 00:36,-566.2 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.338468505153486),,,,Non Forêt,Commentaire
830,13265,744196198,166.7517046396838,-22.339007494325656,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.339007494325656),,,,Non Forêt,Commentaire
830,13266,744196199,166.7517046396838,-22.338738000000006,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.338738000000006),,,,Non Forêt,Commentaire
830,13267,744196200,166.7517046396838,-22.338468505153486,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.7517046396838 -22.338468505153486),,,,Non Forêt,Commentaire
830,13268,744196201,166.751996,-22.339007494325656,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.339007494325656),,,,Non Forêt,Commentaire
830,13269,744196202,166.751996,-22.338738000000006,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.338738000000006),,,,Non Forêt,Commentaire
830,13270,744196203,166.751996,-22.338468505153486,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.751996 -22.338468505153486),,,,Non Forêt,Commentaire
830,13271,744196204,166.75228736031616,-22.339007494325656,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.339007494325656),,,,Non Forêt,Commentaire
830,13272,744196205,166.75228736031616,-22.338738000000006,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.338738000000006),,,,Non Forêt,Commentaire
830,13273,744196206,166.75228736031616,-22.338468505153486,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,170.9 secs,Pléiade_2021_TC,,,POINT(166.75228736031616 -22.338468505153486),,,,Non Forêt,Commentaire
831,13281,744196207,166.72783263801566,-22.339805794325613,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339805794325613),,,,Non Forêt,Commentaire
831,13282,744196208,166.72783263801566,-22.339536299999978,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339536299999978),,,,Non Forêt,Commentaire
831,13283,744196209,166.72783263801566,-22.339266805153457,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339266805153457),,,,Non Forêt,Commentaire
831,13284,744196210,166.728124,-22.339805794325613,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339805794325613),,,,Non Forêt,Commentaire
831,13285,744196211,166.728124,-22.339536299999978,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339536299999978),,,,Non Forêt,Commentaire
831,13286,744196212,166.728124,-22.339266805153457,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339266805153457),,,,Non Forêt,Commentaire
831,13287,744196213,166.72841536198433,-22.339805794325613,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339805794325613),,,,Non Forêt,Commentaire
831,13288,744196214,166.72841536198433,-22.339536299999978,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339536299999978),,,,Non Forêt,Commentaire
831,13289,744196215,166.72841536198433,-22.339266805153457,stagiaire@oeil.nc,false,2024-04-10 00:36,-616.4 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339266805153457),,,,Non Forêt,Commentaire
831,13281,744196207,166.72783263801566,-22.339805794325613,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339805794325613),,,,Non Forêt,Commentaire
831,13282,744196208,166.72783263801566,-22.339536299999978,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339536299999978),,,,Non Forêt,Commentaire
831,13283,744196209,166.72783263801566,-22.339266805153457,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72783263801566 -22.339266805153457),,,,Non Forêt,Commentaire
831,13284,744196210,166.728124,-22.339805794325613,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339805794325613),,,,Non Forêt,Commentaire
831,13285,744196211,166.728124,-22.339536299999978,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339536299999978),,,,Non Forêt,Commentaire
831,13286,744196212,166.728124,-22.339266805153457,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.728124 -22.339266805153457),,,,Non Forêt,Commentaire
831,13287,744196213,166.72841536198433,-22.339805794325613,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339805794325613),,,,Non Forêt,Commentaire
831,13288,744196214,166.72841536198433,-22.339536299999978,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339536299999978),,,,Non Forêt,Commentaire
831,13289,744196215,166.72841536198433,-22.339266805153457,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,168.1 secs,Pléiade_2021_TC,,,POINT(166.72841536198433 -22.339266805153457),,,,Non Forêt,Commentaire
832,13297,744196216,166.75231063573426,-22.340897494325617,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.340897494325617),,,,Non Forêt,Commentaire
832,13298,744196217,166.75231063573426,-22.34062800000001,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.34062800000001),,,,Non Forêt,Commentaire
832,13299,744196218,166.75231063573426,-22.34035850515346,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.34035850515346),,,,Non Forêt,Commentaire
832,13300,744196219,166.752602,-22.340897494325617,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.340897494325617),,,,Non Forêt,Commentaire
832,13301,744196220,166.752602,-22.34062800000001,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.34062800000001),,,,Non Forêt,Commentaire
832,13302,744196221,166.752602,-22.34035850515346,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.34035850515346),,,,Non Forêt,Commentaire
832,13303,744196222,166.7528933642658,-22.340897494325617,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.340897494325617),,,,Non Forêt,Commentaire
832,13304,744196223,166.7528933642658,-22.34062800000001,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.34062800000001),,,,Non Forêt,Commentaire
832,13305,744196224,166.7528933642658,-22.34035850515346,stagiaire@oeil.nc,false,2024-04-10 00:37,-625.0 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.34035850515346),,,,Non Forêt,Commentaire
832,13297,744196216,166.75231063573426,-22.340897494325617,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.340897494325617),,,,Non Forêt,Commentaire
832,13298,744196217,166.75231063573426,-22.34062800000001,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.34062800000001),,,,Forêt,Commentaire
832,13299,744196218,166.75231063573426,-22.34035850515346,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.75231063573426 -22.34035850515346),,,,Non Forêt,Commentaire
832,13300,744196219,166.752602,-22.340897494325617,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.340897494325617),,,,Forêt,Commentaire
832,13301,744196220,166.752602,-22.34062800000001,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.34062800000001),,,,Non Forêt,Commentaire
832,13302,744196221,166.752602,-22.34035850515346,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.752602 -22.34035850515346),,,,Non Forêt,Commentaire
832,13303,744196222,166.7528933642658,-22.340897494325617,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.340897494325617),,,,Forêt,Commentaire
832,13304,744196223,166.7528933642658,-22.34062800000001,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.34062800000001),,,,Non Forêt,Commentaire
832,13305,744196224,166.7528933642658,-22.34035850515346,adrien.bertaud@oeil.nc,false,2024-04-24 01:03,178.8 secs,Pléiade_2021_TC,,,POINT(166.7528933642658 -22.34035850515346),,,,Non Forêt,Commentaire
833,13313,744196225,166.7613416353727,-22.341070494325606,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.341070494325606),,,,Non Forêt,Commentaire
833,13314,744196226,166.7613416353727,-22.340801,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.340801),,,,Non Forêt,Commentaire
833,13315,744196227,166.7613416353727,-22.34053150515345,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.34053150515345),,,,Non Forêt,Commentaire
833,13316,744196228,166.761633,-22.341070494325606,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.341070494325606),,,,Non Forêt,Commentaire
833,13317,744196229,166.761633,-22.340801,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.340801),,,,Non Forêt,Commentaire
833,13318,744196230,166.761633,-22.34053150515345,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.34053150515345),,,,Non Forêt,Commentaire
833,13319,744196231,166.76192436462728,-22.341070494325606,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.341070494325606),,,,Forêt,Commentaire
833,13320,744196232,166.76192436462728,-22.340801,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.340801),,,,Non Forêt,Commentaire
833,13321,744196233,166.76192436462728,-22.34053150515345,stagiaire@oeil.nc,false,2024-04-10 00:38,-602.9 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.34053150515345),,,,Non Forêt,Commentaire
833,13313,744196225,166.7613416353727,-22.341070494325606,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.341070494325606),,,,Non Forêt,Commentaire
833,13314,744196226,166.7613416353727,-22.340801,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.340801),,,,Non Forêt,Commentaire
833,13315,744196227,166.7613416353727,-22.34053150515345,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.7613416353727 -22.34053150515345),,,,Non Forêt,Commentaire
833,13316,744196228,166.761633,-22.341070494325606,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.341070494325606),,,,Non Forêt,Commentaire
833,13317,744196229,166.761633,-22.340801,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.340801),,,,Non Forêt,Commentaire
833,13318,744196230,166.761633,-22.34053150515345,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.761633 -22.34053150515345),,,,Non Forêt,Commentaire
833,13319,744196231,166.76192436462728,-22.341070494325606,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.341070494325606),,,,Forêt,Commentaire
833,13320,744196232,166.76192436462728,-22.340801,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.340801),,,,Forêt,Commentaire
833,13321,744196233,166.76192436462728,-22.34053150515345,adrien.bertaud@oeil.nc,false,2024-04-24 01:04,176.8 secs,Pléiade_2021_TC,,,POINT(166.76192436462728 -22.34053150515345),,,,Forêt,Commentaire
